id,emotion,sentiment,text
593906122530107392,Angry,Negative,bigmacca199 but put that to one side he tells the truth says what people say at work and in pubs to there mates UKIP is a mixed race party
593906122630799360,Excited,Neutral,arobsco have you changed your address on the  website? Local membership team should be in touch once you do that.
593906123582926848,Fear,Negative,"All very well that SNP have a landslide, but dear God, where does a credible opposition come from?"
593906124337840128,Angry,Neutral,Farage supporting trade not aid 'it's neo colonialism' AskNigelFarage
593906125331763200,Angry,Negative,Jonnyrmcfarlane andrew9806 Then he puts his gracious speech to the House. Are the SNP going to vote against it and force another election?
593906125923340289,Happy,Positive,andrewgmorton They don't need anything like £144k that's for sure! Funny how Sturgeon suggested increased tax rate for those over £150k.
593906127596838912,Angry,Negative,If Miliband really prefers Tory govt to SNP deal it's not just Scotland that'll never forgive him. Core vote in rest of UK will be decimated
593906129643708417,Fear,Neutral,"Not that I'm that political, but I just typed ""David Miliband trip"" into Google to see the clip instead of Ed.  bbcqt"
593906130356678656,Fear,Neutral,DanielSandison: David Cameron puts tomato sauce in the fridge
593906130293764097,Sad,Negative,jacksenukip  I have been educated and enlightened. Now I really wish I had been there lol UKIP edgehill
593906132026040320,Angry,Negative,"robindbrant 
Voters, supporters, members, donors, etc decide if UKIP can continue to exist. 
Not biased BBC correspondents
VoteUKIP"
593906132923621376,Excited,Negative,"papa_face: Nigel Farage: he doesn't need to be told how to answer a question, he just answers it with conviction and sincerity. AskNig"
593906135834435584,Happy,Positive,Economist makes a very well balanced case for Cameron being better than Miliband
593906138070065154,Fear,Neutral,JakeBenRichards tinastowell toadmeister 'Tories to match Labour spending plans' '
593906138200023040,Sad,Negative,"I'm sure on paper when the economy was doing well it was true, but he did a terrible job of justifying it. "
593906139399639040,Excited,Neutral,CHAN4EVEREVER farage all the way
593906139315761152,Happy,Positive,NaeBorder: Former SNP deputy leader promises another independence referendum next year  GE2015 GE15 SNPout
593906141194747904,Angry,Negative,"BBC News - Election 2015: Tories have 'given up on Britain', says Jones "
593906143296135172,Sad,Negative,'I'm not going to have a labour government if it means deals or coalitions with the SNP' EdMiliband slowly losing his chances GE2015
593906142088142848,Fear,Negative,"gotburtonsuits You could be right, UKIP may not be the answer but Im CERTAIN that LibLabCon arent, how many yrs they had?fleetstreetfox"
593906142478204929,Angry,Negative,mhoran96 bobhayward Our MP a Tory has one of if not highest expenses for last year! Why should they be paid exp for job paid by taxpayers
593906144957046784,Excited,Neutral,Miliband: I won't have Labour government if it means SNP deal: Labour leader strengthens 
593906144713830400,Fear,Negative,"jack_as_dunn And Nigel Farage, self-proclaimed man of the people, is a member of that club. Ill-informed? Perhaps not."
593906145472962560,Excited,Positive,Nigel_Farage UKIP nigel farage is a GOD
593906145791778816,Excited,Positive,"Conorpope: Telegraph whinges that BBCQT audience will be too lefty tonight. It's 25% Lab, 25% Tory, 25% LD, 15% Other, 10% DK http://t"
593906146009817089,Excited,Neutral,utopianpath: This might help you decide whether or not to vote for the Tories 
593906146131451904,Happy,Positive,Roblavin95: Well done Nigel Farage got points across really well to audience
593906146248888323,Angry,Negative,"richie_1994wale I admiring the foreign aid contribution but the NHS is not sketching the Tories value, in my opinion."
593906147494625280,Happy,Positive,INFINITESIM4L I'm gay and support ukip.
593906148111060994,Angry,Negative,"Are people really so oblivious to the real issues at stake in this election?.
 Vote Tory and give away NHS,Equality and Human Rights."
593906150036414464,Angry,Negative,Johntum64 HTScotPol Miliband tried to deflect Tory assault by denouncing SNP deal . Loud denial not full story by long chalk.
593906150225158144,Happy,Positive,"Just catching up. 

Did you overspend Mr Miliband? No we didn't... 

Boooooooo...

Brilliant. Tories one step closer to a majority. 

bbcqt"
593906150845894656,Angry,Negative,"garyt1964: judging NigelFarage and ukip on false pretences and hearsay! Listen to him talk, and you might realise he only wants what'"
593906154771763200,Excited,Negative,"mauricegran: MichaelPortillo, former Tory defence minister on BBC - our independent nuclear deterrent is neither independent nor a de"
593906154968895489,Angry,Negative,NicolaSturgeon theSNP Its not Miliband who will let Tories in but the Scottish voter getting there sporrans in a twist over the referendum
593906155371503616,Happy,Neutral,doggywoggydooda: And Farage was better than all of them. 
593906154977292288,Sad,Neutral,Immigration NHS Election2015 NigelFarage UKIP (1) 
593906160467578880,Happy,Positive,bbcqt watching Leaders special on demand. Clegg's turn. Think I'll go oot for a fag GE2015
593906162027859968,Happy,Neutral,"donsview: The great Tory con-trick, the myth of the deficit.  Read the truth here, exposed by another Tory:  bb"
593906162057220097,Angry,Negative,"Labour bites off its nose to spite its own face!
With that attitude they will go the way of the Tories in Scotland!
GE15 VoteSNP"
593906161868484608,Excited,Negative,"PeatWorrier: ""A vote for the SNP is. Er. A vote for another referendum we insist Holyrood has no legal authority to legislate for"" http"
593906163193876480,Excited,Neutral,INFINITESIM4L: DOSE NIGEL FARAGE WANT SOME ICE FOR THAT BURN
593906166742261761,Excited,Negative,"MaxBaker_1 get a fairer society tho, the tory's will just keep making the rich richer and push. people at the bottom even further down"
593906167081996288,Excited,Positive,Go nataliemcgarry Excellent job. We just need to keep on workin :-) 
593906167530823682,Excited,Neutral,"juweecaroline CataNigra He was in a different class to Cameron,Milibrand &amp; Clegg"
593906168436752385,Excited,Positive,penbraith: Now even EU chief Jean-Claude Juncker backs Nigel Farage's bid to become an MP 
593906168675831808,Sad,Negative,SideShowJ1M: Lefties getting upset because Farage performed well. AskNigelFarage
593906170043232256,Happy,Positive,"ShneurOdze Vote_UKIP UKIP Nigel_Farage Thank you for that comment, we all try our best to put over our arguments fairly and amicably"
593906176326270976,Angry,Positive,JohnPentlandMSP Hang onto that thought for 2016. Redtory prefers Tory rule than work with democratically elected scots 2ndclasscitizens
593906178058498048,Excited,Neutral,"christopherhope: David Cameron delivered a ""performance of a lifetime"", says George_Osborne bbcqt"
593906178486345728,Excited,Positive,Big up to Ivory from How High standing up to Nick Clegg like that 
593906179845267457,Sad,Negative,The young are not voting. Ex Tory chairman asked Big Brother for help on that. Am more concerned that larger number of ethnic voters don't
593906180990345216,Excited,Positive,eddiebhoyasken: Get it right up you David Cameron! TimeForChange nomorelies 2015 SNP 
593906181128757248,Excited,Neutral,"»  Russell Brand RussellBrand The breathtaking hypocrisy of Russell Brand, Ed Miliband, and Labour s front » UPDATE "
593906181309124608,Angry,Negative,"ScottishPleb MusicStoo Obviously I've never voted Tory but feel free to lump us all in together. That's nationalism for you, nasty concept"
593906181984362496,Excited,Positive,"Nicola Sturgeon's speeches kick ass, very intelligent lady SNP"
593906183309787137,Angry,Neutral,All you need to know about ukip  
593906184199008256,Fear,Neutral,brushyblue Are you a UKIP supporter?
593906185008500736,Excited,Positive,MaccLabour: GAPonsonby davies42g JimForScotland Only way to keep Tories out is to VoteLabour
593906185658589184,Fear,Negative,"MuslimAidan: David Cameron says Israel was right to defend itself over Gaza attacks last year
bbcqt 
"
593906185696219136,Excited,Positive,British Politics Is Now Playing Out in Russell Brand's Kitchen 
593906185868312576,Angry,Negative,"“AntiRacismDay: Why is UKIP allowed a tax-payer funded platform to spew their racist bile?  Blah, blah, blah....Racist!! The usual squeal"
593906187143380992,Excited,Positive,"ZilteBotte: “woodlandsandrew: Seize the day: Why voting UKIP is NOT a waste - ”

Now or never.
Let Brittania rul"
593906187306926081,Fear,Positive,"Another Bullingdon Club portrait subject comes good, I see (!) "
593906188372287489,Happy,Neutral,Tell you what Farage is holding his own here .
593906188460433409,Excited,Negative,You have nothing to fear if you vote for UKIP.You have plenty to fear as far as the future of Great Britain is concerned if you don't
593906189060206593,Fear,Negative,Not sure if Miliband should be more scared of ruling out SNP coalition or taking one on
593906189639012353,Sad,Negative,nr_nicjames: Labour say that they will not do deals with Plaid Cymru either...he would rather let the tories in..What else the ppl of W
593906189714456576,Angry,Negative,StewartKSF1: METAKNlGHT deoradh1 OK you tell me why has the snp spent less on NHS when Scotland gets more than rUK? snpFail snpOUT
593906191832621056,Angry,Negative,HercoRick: JGForsyth except they didn't overspend rescuing and investing in public services is investing in our country. Tories matche
593906191916539904,Angry,Negative,RSimpsonMSP: Kinross debate with Tasmina sheikh. Not happy when I pointed out that where SNP have power is modern apprenticeships &amp;only
593906193678073856,Angry,Negative,"marwilk not a gambling person. If UKIP &amp; Green have a potential to get seats, Liberal Dems definitely will."
593906195288690688,Angry,Negative,jamesjayazz Almost certainly not. Sturgeon has frequently stated that she aims to keep the Tories out of Westminster.
593906197343928320,Fear,Neutral,So what's Mail Express Telegraph  got say about Miliband burying their Scottish branch?
593906197138386944,Angry,Negative,"12.5% immigrants Farage reckons. His maths is really bad – There are millions of those Angles, Saxons, Vikings, Normans and some Romans!"
593906198614777857,Fear,Neutral,actually looks like Mr bean  
593906199130681345,Excited,Positive,UKIP good stuff Nigel_Farage 📝VOTE UKIP
593906199734689792,Excited,Neutral,bythewatersedge loppo3587 UKIP JohnBickleyUKIP despite the medias misinformation on the point.
593906200019922944,Angry,Neutral,roddy1314: bbcquestiontime 0604Arb1320 Ed_Miliband you just conceded the election to Tories and signed the death warrant for your pa
593906200271523841,Excited,Neutral,😒😒😒 
593906320086007809,Excited,Neutral,ScottScoot34: blairmcdougall MTM1931 ScotlandTonight bbcqt it's over Snp 
593906320518029312,Fear,Negative,"LabourEoin: Cameron boasting about job creation... there are 530,000 more Zero Hours Workers under the Tories.. BBCqt "
593906324045492224,Excited,Positive,"Vote UKIP before its to late, let's take back our borders and move forward as a country! Let's priorities the NHS and fund it properly"
593906324720713728,Angry,Negative,OneLifeStand87 I don't see how you can moan about the Tories if you are wedded to our current system of representation Bleakworldview
593906328529145857,Excited,Positive,RGarnault: IestynapRhobert I can confirm that they got into a purple UKIP van afterwards.
593906330181722112,Fear,Neutral,Looks like my Labour/SNP prediction is off the cards eh Fraser_92 marcmcardle1
593906332182380544,Angry,Positive,"BBC anchor who led attack on Farage tonight was previously paid £000s by Labour council to chair anti-cuts meeting
"
593906335739150338,Excited,Positive,scotexpress46: Game set match to Labour and SNP grand plan in tatters 
593906338830393346,Excited,Neutral,Lmao at being ruled by Tories again even though nearly every Scottish seat will be snp
593906339262369792,Angry,Negative,"Sanity f/ SeumasMilne on fiasco ConDems making of economy, bad productivity, job insecurity, rising private debt etc "
